,full_text,location,number_rt,number_likes,number_reply
6998," @SegurosdeEstado buenas tardes. El #388 no está funcionando desde Tigo, claro ni movistar. Se requiere servicio de grúa en Medellín.","Medellín, Colombia",0,0,0
6999," @Monikhin 😂😂😂 sii, si no lo soporto yo q soy de acá ahora ud por eso las dos veces que he ido a Medellín no me he querido venir por ese clima tan bacano que tiene esa hermosa ciudad aparte de que el amor de mi vida está allá que es NACIONAL Saludos Monik 😘","Medellín, Colombia",0,1,0
7000," Ya cambie de opinión , me quiero regresar para feria de flores en Medellín","Medellín, Colombia",0,1,0
7001, Like si recuerdas cuando Quico fue a Medellín.,"Medellín, Colombia",3,14,1
7002, Este día en el jardín botánico de Medellín fue muy lindo... 💜,"Medellín, Colombia",0,7,0
7003, Este año será del 17 al 21 de septiembre en @matik_matik y Teatro La libélula Dorada. Hay 1 invitado de Medellín y otro de las europassssss y la crema y nata bogotana del ruidazal y el fortunio con caspa.,"Medellín, Colombia",1,5,1
7004, #Medellín sin filtros,"Medellín, Colombia",1,6,0
7005," Cuando Necesitas Un Abogado De Casación? Abogado Casación Colombia Medellín, Bogotá y municipios cercanos Colombia) Contacto: 350-296-01-71 (WhatsApp) #recursodecasación #recursos #abogado #abogadocasacióncolombia #abogados #casación #colombia","Medellín, Colombia",0,0,0
7006, Medellín 😎,"Medellín, Colombia",0,1,0
7007," Te echo mucho de menos, mi amor ♥️ em Medellin, La Ciudad de La Eterna Primavera","Medellín, Colombia",0,0,0
7008," Buenos días .. ☀️ como amanecen ? 🎶🔥. Recuerda estamos de estreno , ya escuchaste #RumoresNF #Goozalo en Medellín, Antionquia","Medellín, Colombia",1,2,0
7009, @MTereL25 Vivir en Medellín...,"Medellín, Colombia",0,0,0
7010," @JuanFeSuarez @numeral767 @AlcaldiaSE Juan, la vía principal hacia Santa Elena tendrá las siguientes condiciones de movilidad para facilitar la Noche Silletera: vehículos particulares no tendrán acceso entre la 1:00 de la tarde del sábado 10 y las 9:00 de la mañana del domingo 11 de agosto. 👉https://t.co/kY0W6qDBOi.","Medellín, Colombia",0,0,0
7011, Cae la tarde en #Medellín,"Medellín, Colombia",0,2,0
7012," @MargaritaRepo @Kendryvandieppa @AlfredoRamosM @CeDemocratico @CDemocraticoANT @AlvaroUribeVel @NubiaSMartinez @PalomaValenciaL La juventud de Medellín, con su voto hará el cambio en esta bella ciudad. Fuera las dinastias corruptas..","Medellín, Colombia",0,0,0
7013," @TVBitMe viendo #WTF desde la comodidad de mi cama, que grandioso canal con buen contenido geek y excelente animes, saludos desde Medellín Colombia y Dany Kino eres hermosa 😊","Medellín, Colombia",0,0,0
7014," Así vivió #Medellin el #Trueque hace unos días, entonces #Bogota dijo queremos ser parte de esto! Y por eso #Mañana 10 de agto tenemos habilitado el espacio de intercambio para que entregues lo que ya no usas y hagas…","Medellín, Colombia",1,2,0
7015, @charry_manager Y según me dijeron que eso solo fue propaganda y notícias pagas. Me lo dijeron en el propio Medellín.,"Medellín, Colombia",0,0,0
7016, Mas de nuestro estilo y perfeccion #jamaikbarbershop jadertremendo @elimperiomip #jamaica #barberlifestyle #barbershop #home #Repost #preston #barbershopconnect #brasil #bogota #medellin #barranquilla #cartagena…,"Medellín, Colombia",0,0,0
7017," Triste es que lil silvio y el vega vengan a Medellín, y yo sin cédula, sin plata, y sin amigos que los conozcan para que me acompañen 😭😭😭😭","Medellín, Colombia",0,0,0
7018," @AlfredoRamosM Espero de todo corazón que Medellin, esa ciudad tan hermosa y querida por todos los colombianos, nos de una gran lección como siempre lo hace en diferentes aspectos, ojala y no voten por personas como usted,que tienen tan graves señalamientos y con unas enseñanzas tan pauperrimas","Medellín, Colombia",0,1,0
7019," El hecho es muy concreto: Más de 400 homicidios en lo corrido del año, indica que la estrategia de seguridad en #Medellín es errada. #MedellínMereceMásAtención","Medellín, Colombia",7,8,1
7020," @GustavoBolivar @petrogustavo Veamos, imbécil: El metro de Medellín fue planificado, licitado, construido y puesto en funcionamiento por varios alcaldes y ninguno de ellos fue presidente de Colombia. ¿Qué te hace pensar que el peor alcalde de Bogotá, el que no hizo nada por ella, pueda ser presidente?","Medellín, Colombia",0,1,0
7021," @carlos_rpo27 @Sin_ingenio Exacto al voltearla pasa a ser la de la ciudad de Medellín capital de ANTIOQUIA, y lleva los mismos colores de su equipo más representativo.","Medellín, Colombia",0,11,0
7022," 🎶La felicidad ya será en Cali, Medellín, Barranquilla, Cartagena... 🎵🎵🎵","Medellín, Colombia",2,12,0
7023, @CarlosAMattos Medellín y corona❤,"Medellín, Colombia",0,0,1
7024," @CafamOficial @MillosFCoficial @DIM_Oficial #VivoElFutbolConCafam Millonarios 3 - Medellín 1 Arango, Silva y Pérez; Cano","Medellín, Colombia",0,0,0
7025, Nos encontramos en Medellín transmitiendo desde el Festival de la Trova en el marco de la Feria de las Flores en #ElAtardecer 🎧📻 ¿Desde dónde nos escuchan?,"Medellín, Colombia",0,3,0
7026, Bienvenida MARIANA RESTREPO TRIANA a GM Sport Soccer procede de Leones FC (Medellín) Colombia. Una gran jugadora Selección Colombia y Campeona Antioquia. Te auguramos un gran futuro en España! ENJOY!,"Medellín, Colombia",0,1,1
7027," @DiazPimienta Maravilloso Alexis, bienvenido! Me alegra que estés por acá, te admiro. Te cuento que así como amas Medellín, yo amo La Habana y a Cuba entera 🇨🇺😍","Medellín, Colombia",0,1,0
7028, Mi voto en Medellín es por este:,"Medellín, Colombia",2,38,5
7029, Tommy Four Seven toca hoy en Medellín y uno acá.... jodido.,"Medellín, Colombia",0,0,0
7030, @JuliantinaFans Medellín #MacaBeso #BarbaraLopezTrendy #SantiagoAchagaTrendy #KCAMexico,"Medellín, Colombia",0,0,0
7031," Llevó tres años seguidos yendo a Medellín a ver la inauguración del alumbrado en Diciembre, pero nunca he podido ir al festival de las flores 😔😔😔","Medellín, Colombia",0,0,0
7032," Colombiano(Medellín), British accent😭😍😍😍","Medellín, Colombia",1,2,0
7033, VIERNES !!! 🎉 salgan a buscar aquello que los haga feliz 🙏🏻 . . . . . #cucuta #music #newpost #photograpy #singer #bogota #bucaramanga #medellin #barranquilla #cartagena #Santamarta #live #love #vibes #Artis…,"Medellín, Colombia",0,0,0
7034," @ElColeccioniste @jevelezg @Dimayor Necesitamos primero en Medellín, un velódromo moderno con pista de madera y cerrado. Hace 40 años estamos esperándolo.","Medellín, Colombia",0,0,0
7035, Aun Sin conocer Medellin? Aprovecha estas promociones y sal la rutina. Cotiza con nosotros: PTY 388 72 82 Veraguas 846 40 41 WhatsApp: 67741651 #medallo #etravels #travelling #colombia #culture #viaja #2019…,"Medellín, Colombia",0,0,0
7036, El @catfesito en Medellín es un agradable lugar para tomar un buen ☕️ pero lo mejor de todo es definitivamente la compañía! este café funciona como hogar de paso a gatitos que buscan ser adoptados y son los mejores anfitriones! #AdoptaNoCompres,"Medellín, Colombia",0,0,0
7037, Ofrecen diez millones por información de niño desaparecido en Medellín vía @eltiempo,"Medellín, Colombia",1,0,0
7038," Hasta donde los sueños me lleven💫 . . #piedradelpeñol #guatape #antioquia #medellin #colombia #travel #travelphotografics 🇨🇴💛 en Piedra El Peñol, Antioquia, Colombia","Medellín, Colombia",0,0,0
7039, Si eres de Medellín estoy un 90% segura que la cédula de tu mamá empieza por 43 y la de tu papá por 71,"Medellín, Colombia",15,340,26
7040," Buenas tardes, la vía a Medellin- Santa Elena, mañana a que horas hay cierres para vehículos particulares, y de servicio público? Gracias @sttmed @numeral767 @AlcaldiaSE","Medellín, Colombia",0,0,1
7041, De Buena... Que‼️ #Medellín es Ejemplo Universal Gracias 👏 #FeriaDeLasFlores Caritas felices... Una de las grandes fortalezas de esta Administración @FicoGutierrez @AlcaldiadeMed @Telemedellin #MedellinTeQuiere #MedellínVamosPorBuenCamino,"Medellín, Colombia",0,1,0
7042, Donde consigo los dichosos dulces de aguardiente acá en Medellín,"Medellín, Colombia",0,1,1
7043, Kiubo bebe donde estas? Acabo de aterrizar en medellin.,"Medellín, Colombia",0,0,0
7044, @DespiertaAnt @Telemedellin Pregonelo en la instalaciones del Municipio de Medellín. Hay muchos servidores públicos haciéndole irregular campaña a un candidato a la alcaldía de Medellín. Explicaciones de la alcaldía??? @PGN_COL @CNE_COLOMBIA @OEA_oficial @Almagro_OEA2015,"Medellín, Colombia",0,0,0
7045, Unión marital de hecho - Sociedad patrimonial - Cuatro conocimientos necesarios Abogado asuntos de familia Contacto: 350-296-01-71 (WhatsApp) #Medellín #Bogotá municipios cercanos #abogadofamilia #unionmarital #divorcio #separaciónes,"Medellín, Colombia",0,0,0
7046," Podríamos sin embargo aprovechar para recordar que hay un asteroide con el nombre de Medellín, 366272 Medellin (2013 AB39), descubierto en Venezuela en 2003. Tiene 6.4 km y está en el cinturón de asteroides Este es reconocido por los astrónomos y aparece en los catálogos.","Medellín, Colombia",6,47,3
7047, APARTAESTUDIO EN ARRIENDO EN BOMBONA COD 5104 en Medellín/Antioquia/Colombia en Alquiler,"Medellín, Colombia",0,0,0
7048," @HRodriguezCuan No creo que del imperio Otomano, pero de seguro sí del Cartel de Medellín.","Medellín, Colombia",0,1,0
7049, Nueva Camiseta Deportivo Independiente Medellín Titular Hombre 2019 - 2020 🏪 #DimOficial #ElRojoDeLaMontaña #LigaAguila #FutbolColombiano #NuevaTendencia #Tiendavirtual #Mursas #Mursas #2019…,"Medellín, Colombia",0,0,0
7050, Medellín es un solo taco: De Niquia a la Estrella.,"Medellín, Colombia",0,0,0
7051, @JuanamartinezH Para cuando hola Medellín?,"Medellín, Colombia",0,1,0
7052, @CafamOficial @MillosFCoficial @DIM_Oficial #VivoElFutbolConCafam El marcador será Millonarios 2 Medellín 0. Goles de Pérez y Jaramillo.,"Medellín, Colombia",0,1,0
7053, Revive aquí los mejores momentos de ⚡️ “#ClaroMúsicaFest en Medellín”,"Medellín, Colombia",0,2,0
7054," @MerchanZuleta @ConcejoDeBogota @andreanimalidad Uy Andrea que bien,donde estuviera en Bogotá tendrías mi voto,en Medellín vamos con @JuanJimenezLara.","Medellín, Colombia",0,1,1
7055, @FelipeMarin06 En Medellín y en Bogotá es una cosa pasada de calidad,"Medellín, Colombia",0,1,0
7056," mk el ron medellín sabe a garrapata, no me pregunten cómo sé eso pero así es","Medellín, Colombia",0,1,5
7057, Celebramos que @SpiritAirlines cumpla 10 años de operaciones con su ruta Fort Lauderdale – Medellín y esperamos que más conexiones sean una realidad en un futuro. @ProColombiaCo siempre será un aliado de las aerolíneas.,"Medellín, Colombia",4,21,0
7058, Optimo!! — me siento fantástico en Andres Carne De Res - Medellín,"Medellín, Colombia",0,0,0
7059, El suicidio es un riesgo asegurable (Abogado Especialista Seguros Colombia) Consultas: 317-576-79-52 #Medellín #Bogotá #Andes #suroesteantioqueño #seguros #abogado #abogados #perjuicios #indemnizaciones #reclamación #seguro,"Medellín, Colombia",0,0,0
7060," Votar por @ClaudiaLopez es estancar a Bogotá en obra pública, q los viciosos tengan más derecho a usar un parque y que la guerrilla comunista ocupe el Palacio de Lievano. Tan solo el atraso en la construcción del metro bogotano, es lo q hace de Medellin una ciudad de vanguardia.","Medellín, Colombia",0,0,0
7061, Si eligen a Lopez nunca llegarán a ser tan bella como Medellín.,"Medellín, Colombia",0,0,0
7062," Un verde, un respiro ... 🌸🌺🍃 #pongamosdemodalafelicidad #feriadelasflores2019 en Jardín Botánico de Medellín","Medellín, Colombia",0,0,0
7063, @sttmed IMPOSIBLE Transitar por Medellin!!!! Medidas urgentessss 🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️ PICO Y PLACA DE 8 am - 5 Pm,"Medellín, Colombia",0,0,1
7064," @kizombeapaz te invita a nuestras audiciones en Agosto para aprender #kizomba el arte de la conexión, también puedes aprender #bachata y #salsa. Inscribete hoy ... Estamos en #Bogotá y #Medellin ... Y para…","Medellín, Colombia",0,0,0
7065," @zabalazaj @alexagomez2000 Me encanta esta Mujer como se expresa y como lucha por su país,por su gente y no es una famosa,no es una influencer. Es ella una abogada berraca no le da miedo luchar por su gente. Saludos desde Medellín Colombia.","Medellín, Colombia",0,0,1
7066," LASER CO2 FRACCIONADO definitivamente uno de los mejores tratamientos en medicina estética, para aquellas personas que desean mejorar la calidad de su piel. Citas e info:3220271-3183585068 Ubicación :Medellín calle…","Medellín, Colombia",0,0,0
7067," Ahí más o menos. Tenía que venir, era sí o sí. Jajajajaja: me siento entusiasmado en Medellín","Medellín, Colombia",0,0,0
7068, Jersey Malliot Amarillo Egan Bernal Campeón Tour De France 2019 🏪 #Jersey #EganBernal #CampeónTourDeFrancia #Ciclismo #MalliotAmarillo #Tiendavirtual #Mursas #Deportes #2019 #Medellín #Colombia en…,"Medellín, Colombia",0,0,0
7069," @HernnAguirre6 @matadoreltiempo @LuisAlfreRamos acusado por testigos falsos, hoy comprobados. A usted le encantaría que fueran los que pretende el narcoterrorista impune de @petrogustavo. En Medellín de jodieron acá vamos con @AlfredoRamosM","Medellín, Colombia",0,3,0
7070, De vueltica por Medellín #feriadeflores #love #viernes #feet #ass #bigass #chaturbate #myfreecams #cam4oficial #bongacams #torture #fetiche #honey #latinasexy #webcamgirl,"Medellín, Colombia",0,2,0
7071, @ClaritaAr Uy noooo MEDELLÍN 9001 vez 😂,"Medellín, Colombia",0,0,0
7072, Lástima. @cesaralcaldemed es uno de los mejores candidatos: preparado y conocedor a fondo se los temas urbanos de Medellín.,"Medellín, Colombia",1,2,0
7073," #feriadelasflores en Medellín, Antioquia","Medellín, Colombia",1,3,0
7074, POSIBLE ONCE TITULAR DEL AMÉRICA DE CALI PARA ENFRENTAR AL MEDELLIN vía @YouTube,"Medellín, Colombia",0,0,0
7075," ¡Atención Medellín! Buscamos Conductor. No olvides registrarte en Debes escribir todos los datos que te pide nuestro portal. Requisitos: Bachiller. | Licencia C2. | Experiencia en vehículo con bajo, mínimo 6 meses. #Empleo #ÚneteAEficacia","Medellín, Colombia",0,1,0
7076," Ya no ponen foto del raspado de la 10, sino del refrescaTé, Medellín antes eras más chévere.","Medellín, Colombia",1,13,0
7077, @RojoCorazonofi Meza viaja a medellin,"Medellín, Colombia",0,1,1
7078, @DSuarezT @ohcrefasi Y con medellin con clima cartagenero,"Medellín, Colombia",0,0,1
7079, Vamos ir a Colombia el mes que viene! 🇨🇴 Visitanos en Medellin o Bogota con QS World Fair. Entéra más y regístrate en,"Medellín, Colombia",0,1,0
7080," @labrujaquevuela Un día, si la vida me da tiempo, voy a contarte una anécdota en la q se cruzan tu rostro, tu figura y el momento de llegar a un sitio en la via del metro en medellin donde un sr vende unos bananos q son una delicia.","Medellín, Colombia",0,0,0
7081," Anabelle, el regreso. en 37 Park Medellín","Medellín, Colombia",0,0,0
7082," Muy triste que Medellín no mire otras alternativas, se quedó pegada a lo que dice Álvaro Uribe.","Medellín, Colombia",0,0,0
7083," @copero8616 Así en desorden te digo. Cali, Tolima, Medellín, Millonarios.","Medellín, Colombia",1,0,0
7084, Una #CasaPropia es quizá la #oportunidad más grande en la vida donde el ser humano crece tanto personalmente como económicamente. #RealEstateInMedellin estamos aquí para ayudarle a cumplir sus espectativas de tener una casa propia🏘️. . #Medellín #Rionegro #OrientedeAntioquia,"Medellín, Colombia",0,1,0
7085," Si eres una empresa, SOMOS tu MEJOR opción. . Cuando de cargas pesadas se trata, EFECTY te ofrece diversas opciones de envío e inventariado. . . #efectylogistic #puertaapuerta #empresas #envios #cajas #container #mercancia #tecnologia #negocios #colombia #bogota #medellin #cali","Medellín, Colombia",0,0,0
7086," Todo el sabor del campo concentrado en un solo plato ¡ummmm! 🤤Encuéntranos en Rappi, Uber y o a través de nuestras líneas Bogotá (031) 600-4565, Cali (032) 384-4016, Medellín (034) 448-8899","Medellín, Colombia",0,0,0
7087, Medellín y América protagonizan el partido más atractivo,"Medellín, Colombia",0,0,0
7088, @CafamOficial @MillosFCoficial @DIM_Oficial #VivoElFutbolConCafam #VivoElFutbolConCafam Mi marcador para él partido es MILLONARIOS 2-0 Medellin; con goles de Macalister y Perez,"Medellín, Colombia",0,0,0
